2101 -nan -nan
2101.5 -nan -nan
2102 -nan -nan
2102.5 -nan -nan
2103 -nan -nan
2103.5 -nan -nan
2104 -nan -nan
2104.5 -nan -nan
2105 -nan -nan
2105.5 -nan -nan
2106 -nan -nan
2106.5 -nan -nan
2107 -nan -nan
2107.5 -nan -nan
2108 -nan -nan
2108.5 -nan -nan
2109 -nan -nan
2109.5 -nan -nan
2110 -nan -nan
2110.5 -nan -nan
2111 -nan -nan
2111.5 -nan -nan
2112 -nan -nan
2112.5 -nan -nan
2113 -nan -nan
2113.5 -nan -nan
2114 -nan -nan
2114.5 -nan -nan
2115 -nan -nan
2115.5 -nan -nan
2116 -nan -nan
2116.5 -nan -nan
2117 -nan -nan
2117.5 -nan -nan
2118 -nan -nan
2118.5 -nan -nan
2119 -nan -nan
2119.5 -nan -nan
2120 -nan -nan
2120.5 -nan -nan
2121 -nan -nan
2121.5 -nan -nan
2122 -nan -nan
2122.5 -nan -nan
2123 -nan -nan
2123.5 -nan -nan
2124 -nan -nan
2124.5 -nan -nan
2125 -nan -nan
2125.5 -nan -nan
2126 -nan -nan
2126.5 -nan -nan
2127 -nan -nan
2127.5 -nan -nan
2128 -nan -nan
2128.5 -nan -nan
2129 -nan -nan
2129.5 -nan -nan
2130 -nan -nan
2130.5 -nan -nan
2131 -nan -nan
2131.5 -nan -nan
2132 -nan -nan
2132.5 -nan -nan
2133 -nan -nan
2133.5 -nan -nan
2134 -nan -nan
2134.5 -nan -nan
2135 -nan -nan
2135.5 -nan -nan
2136 -nan -nan
2136.5 -nan -nan
2137 -nan -nan
2137.5 -nan -nan
2138 -nan -nan
2138.5 -nan -nan
2139 -nan -nan
2139.5 -nan -nan
2140 -nan -nan
2140.5 -nan -nan
2141 -nan -nan
2141.5 -nan -nan
2142 -nan -nan
2142.5 -nan -nan
2143 -nan -nan
2143.5 -nan -nan
2144 -nan -nan
2144.5 -nan -nan
2145 -nan -nan
2145.5 -nan -nan
2146 -nan -nan
2146.5 -nan -nan
2147 -nan -nan
2147.5 -nan -nan
2148 -nan -nan
2148.5 -nan -nan
2149 -nan -nan
2149.5 -nan -nan
2150 -nan -nan
2150.5 -nan -nan
2151 -nan -nan
2151.5 -nan -nan
2152 -nan -nan
2152.5 -nan -nan
2153 -nan -nan
2153.5 -nan -nan
2154 -nan -nan
2154.5 -nan -nan
2155 -nan -nan
2155.5 -nan -nan
2156 -nan -nan
2156.5 -nan -nan
2157 -nan -nan
2157.5 -nan -nan
2158 -nan -nan
2158.5 -nan -nan
2159 -nan -nan
2159.5 -nan -nan
2160 -nan -nan
2160.5 -nan -nan
2161 -nan -nan
2161.5 -nan -nan
2162 -nan -nan
2162.5 -nan -nan
2163 -nan -nan
2163.5 -nan -nan
2164 -nan -nan
2164.5 -nan -nan
2165 -nan -nan
2165.5 -nan -nan
2166 -nan -nan
2166.5 -nan -nan
2167 -nan -nan
2167.5 -nan -nan
2168 -nan -nan
2168.5 -nan -nan
2169 -nan -nan
2169.5 -nan -nan
2170 -nan -nan
2170.5 -nan -nan
2171 -nan -nan
2171.5 -nan -nan
2172 -nan -nan
2172.5 -nan -nan
2173 -nan -nan
2173.5 -nan -nan
2174 -nan -nan
2174.5 -nan -nan
2175 -nan -nan
2175.5 -nan -nan
2176 -nan -nan
2176.5 -nan -nan
2177 -nan -nan
2177.5 -nan -nan
2178 -nan -nan
2178.5 -nan -nan
2179 -nan -nan
2179.5 -nan -nan
2180 -nan -nan
2180.5 -nan -nan
2181 -nan -nan
2181.5 -nan -nan
2182 -nan -nan
2182.5 -nan -nan
2183 -nan -nan
2183.5 -nan -nan
2184 -nan -nan
2184.5 -nan -nan
2185 -nan -nan
2185.5 -nan -nan
2186 -nan -nan
2186.5 -nan -nan
2187 -nan -nan
2187.5 -nan -nan
2188 -nan -nan
2188.5 -nan -nan
2189 -nan -nan
2189.5 -nan -nan
2190 -nan -nan
2190.5 -nan -nan
2191 -nan -nan
2191.5 -nan -nan
2192 -nan -nan
2192.5 -nan -nan
2193 -nan -nan
2193.5 -nan -nan
2194 -nan -nan
2194.5 -nan -nan
2195 -nan -nan
2195.5 -nan -nan
2196 -nan -nan
2196.5 -nan -nan
2197 -nan -nan
2197.5 -nan -nan
2198 -nan -nan
2198.5 -nan -nan
2199 -nan -nan
2199.5 -nan -nan
2200 -nan -nan
2200.5 -nan -nan
2201 -nan -nan
2201.5 -nan -nan
2202 -nan -nan
2202.5 -nan -nan
2203 -nan -nan
2203.5 -nan -nan
2204 -nan -nan
2204.5 -nan -nan
2205 -nan -nan
2205.5 -nan -nan
2206 -nan -nan
2206.5 -nan -nan
2207 -nan -nan
2207.5 -nan -nan
2208 -nan -nan
2208.5 -nan -nan
2209 -nan -nan
2209.5 -nan -nan
2210 -nan -nan
2210.5 -nan -nan
2211 -nan -nan
2211.5 -nan -nan
2212 -nan -nan
2212.5 -nan -nan
2213 -nan -nan
2213.5 -nan -nan
2214 -nan -nan
2214.5 -nan -nan
2215 -nan -nan
2215.5 -nan -nan
2216 -nan -nan
2216.5 -nan -nan
2217 -nan -nan
2217.5 -nan -nan
2218 -nan -nan
2218.5 -nan -nan
2219 -nan -nan
2219.5 -nan -nan
2220 -nan -nan
2220.5 -nan -nan
2221 -nan -nan
2221.5 -nan -nan
2222 -nan -nan
2222.5 -nan -nan
2223 -nan -nan
2223.5 -nan -nan
2224 -nan -nan
2224.5 -nan -nan
2225 -nan -nan
2225.5 -nan -nan
2226 -nan -nan
2226.5 -nan -nan
2227 -nan -nan
2227.5 -nan -nan
2228 -nan -nan
2228.5 -nan -nan
2229 -nan -nan
2229.5 -nan -nan
2230 -nan -nan
2230.5 -nan -nan
2231 -nan -nan
2231.5 -nan -nan
2232 -nan -nan
2232.5 -nan -nan
2233 -nan -nan
2233.5 -nan -nan
2234 -nan -nan
2234.5 -nan -nan
2235 -nan -nan
2235.5 -nan -nan
2236 -nan -nan
2236.5 -nan -nan
2237 -nan -nan
2237.5 -nan -nan
2238 -nan -nan
2238.5 -nan -nan
2239 -nan -nan
2239.5 -nan -nan
2240 -nan -nan
2240.5 -nan -nan
2241 -nan -nan
2241.5 -nan -nan
2242 -nan -nan
2242.5 -nan -nan
2243 -nan -nan
2243.5 -nan -nan
2244 -nan -nan
2244.5 -nan -nan
2245 -nan -nan
2245.5 -nan -nan
2246 -nan -nan
2246.5 -nan -nan
2247 -nan -nan
2247.5 -nan -nan
2248 -nan -nan
2248.5 -nan -nan
2249 -nan -nan
2249.5 -nan -nan
2250 -nan -nan
2250.5 -nan -nan
2251 -nan -nan
2251.5 -nan -nan
2252 -nan -nan
2252.5 -nan -nan
2253 -nan -nan
2253.5 -nan -nan
2254 -nan -nan
2254.5 -nan -nan
2255 -nan -nan
2255.5 -nan -nan
2256 -nan -nan
2256.5 -nan -nan
2257 -nan -nan
2257.5 -nan -nan
2258 -nan -nan
2258.5 -nan -nan
2259 -nan -nan
2259.5 -nan -nan
2260 -nan -nan
2260.5 -nan -nan
2261 -nan -nan
2261.5 -nan -nan
2262 -nan -nan
2262.5 -nan -nan
2263 -nan -nan
2263.5 -nan -nan
2264 -nan -nan
2264.5 -nan -nan
2265 -nan -nan
2265.5 -nan -nan
2266 -nan -nan
2266.5 -nan -nan
2267 -nan -nan
2267.5 -nan -nan
2268 -nan -nan
2268.5 -nan -nan
2269 -nan -nan
2269.5 -nan -nan
2270 -nan -nan
2270.5 -nan -nan
2271 -nan -nan
2271.5 -nan -nan
2272 -nan -nan
2272.5 -nan -nan
2273 -nan -nan
2273.5 -nan -nan
2274 -nan -nan
2274.5 -nan -nan
2275 -nan -nan
2275.5 -nan -nan
2276 -nan -nan
2276.5 -nan -nan
2277 -nan -nan
2277.5 -nan -nan
2278 -nan -nan
2278.5 -nan -nan
2279 -nan -nan
2279.5 -nan -nan
2280 -nan -nan
2280.5 -nan -nan
2281 -nan -nan
2281.5 -nan -nan
2282 -nan -nan
2282.5 -nan -nan
2283 -nan -nan
2283.5 -nan -nan
2284 -nan -nan
2284.5 -nan -nan
2285 -nan -nan
2285.5 -nan -nan
2286 -nan -nan
2286.5 -nan -nan
2287 -nan -nan
2287.5 -nan -nan
2288 -nan -nan
2288.5 -nan -nan
2289 -nan -nan
2289.5 -nan -nan
2290 -nan -nan
2290.5 -nan -nan
2291 -nan -nan
2291.5 -nan -nan
2292 -nan -nan
2292.5 -nan -nan
2293 -nan -nan
2293.5 -nan -nan
2294 -nan -nan
2294.5 -nan -nan
2295 -nan -nan
2295.5 -nan -nan
2296 -nan -nan
2296.5 -nan -nan
2297 -nan -nan
2297.5 -nan -nan
2298 -nan -nan
2298.5 -nan -nan
2299 -nan -nan
2299.5 -nan -nan
2300 -nan -nan
2300.5 -nan -nan
2301 -nan -nan
2301.5 -nan -nan
2302 -nan -nan
2302.5 -nan -nan
2303 -nan -nan
2303.5 -nan -nan
2304 -nan -nan
2304.5 -nan -nan
2305 -nan -nan
2305.5 -nan -nan
2306 -nan -nan
2306.5 -nan -nan
2307 -nan -nan
2307.5 -nan -nan
2308 -nan -nan
2308.5 -nan -nan
2309 -nan -nan
2309.5 -nan -nan
2310 -nan -nan
2310.5 -nan -nan
2311 -nan -nan
2311.5 -nan -nan
2312 -nan -nan
2312.5 -nan -nan
2313 -nan -nan
2313.5 -nan -nan
2314 -nan -nan
2314.5 -nan -nan
2315 -nan -nan
2315.5 -nan -nan
2316 -nan -nan
2316.5 -nan -nan
2317 -nan -nan
2317.5 -nan -nan
2318 -nan -nan
2318.5 -nan -nan
2319 -nan -nan
2319.5 -nan -nan
2320 -nan -nan
2320.5 -nan -nan
2321 -nan -nan
2321.5 -nan -nan
2322 -nan -nan
2322.5 -nan -nan
2323 -nan -nan
2323.5 -nan -nan
2324 -nan -nan
2324.5 -nan -nan
2325 -nan -nan
2325.5 -nan -nan
2326 -nan -nan
2326.5 -nan -nan
2327 -nan -nan
2327.5 -nan -nan
2328 -nan -nan
2328.5 -nan -nan
2329 -nan -nan
2329.5 -nan -nan
2330 -nan -nan
2330.5 -nan -nan
2331 -nan -nan
2331.5 -nan -nan
2332 -nan -nan
2332.5 -nan -nan
2333 -nan -nan
2333.5 -nan -nan
2334 -nan -nan
2334.5 -nan -nan
2335 -nan -nan
2335.5 -nan -nan
2336 -nan -nan
2336.5 -nan -nan
2337 -nan -nan
2337.5 -nan -nan
2338 -nan -nan
2338.5 -nan -nan
2339 -nan -nan
2339.5 -nan -nan
2340 -nan -nan
2340.5 -nan -nan
2341 -nan -nan
2341.5 -nan -nan
2342 -nan -nan
2342.5 -nan -nan
2343 -nan -nan
2343.5 -nan -nan
2344 -nan -nan
2344.5 -nan -nan
2345 -nan -nan
2345.5 -nan -nan
2346 -nan -nan
2346.5 -nan -nan
2347 -nan -nan
2347.5 -nan -nan
2348 -nan -nan
2348.5 -nan -nan
2349 -nan -nan
2349.5 -nan -nan
2350 -nan -nan
2350.5 -nan -nan
2351 -nan -nan
2351.5 -nan -nan
2352 -nan -nan
2352.5 -nan -nan
2353 -nan -nan
2353.5 -nan -nan
2354 -nan -nan
2354.5 -nan -nan
2355 -nan -nan
2355.5 -nan -nan
2356 -nan -nan
2356.5 -nan -nan
2357 -nan -nan
2357.5 -nan -nan
2358 -nan -nan
2358.5 -nan -nan
2359 -nan -nan
2359.5 -nan -nan
2360 -nan -nan
2360.5 -nan -nan
2361 -nan -nan
2361.5 -nan -nan
2362 -nan -nan
2362.5 -nan -nan
2363 -nan -nan
2363.5 -nan -nan
2364 -nan -nan
2364.5 -nan -nan
2365 -nan -nan
2365.5 -nan -nan
2366 -nan -nan
2366.5 -nan -nan
2367 -nan -nan
2367.5 -nan -nan
2368 -nan -nan
2368.5 -nan -nan
2369 -nan -nan
2369.5 -nan -nan
2370 -nan -nan
2370.5 -nan -nan
2371 -nan -nan
2371.5 -nan -nan
2372 -nan -nan
2372.5 -nan -nan
2373 -nan -nan
2373.5 -nan -nan
2374 -nan -nan
2374.5 -nan -nan
2375 -nan -nan
2375.5 -nan -nan
2376 -nan -nan
2376.5 -nan -nan
2377 -nan -nan
2377.5 -nan -nan
2378 -nan -nan
2378.5 -nan -nan
2379 -nan -nan
2379.5 -nan -nan
2380 -nan -nan
2380.5 -nan -nan
2381 -nan -nan
2381.5 -nan -nan
2382 -nan -nan
2382.5 -nan -nan
2383 -nan -nan
2383.5 -nan -nan
2384 -nan -nan
2384.5 -nan -nan
2385 -nan -nan
2385.5 -nan -nan
2386 -nan -nan
2386.5 -nan -nan
2387 -nan -nan
2387.5 -nan -nan
2388 -nan -nan
2388.5 -nan -nan
2389 -nan -nan
2389.5 -nan -nan
2390 -nan -nan
2390.5 -nan -nan
2391 -nan -nan
2391.5 -nan -nan
2392 -nan -nan
2392.5 -nan -nan
2393 -nan -nan
2393.5 -nan -nan
2394 -nan -nan
2394.5 -nan -nan
2395 -nan -nan
2395.5 -nan -nan
2396 -nan -nan
2396.5 -nan -nan
2397 -nan -nan
2397.5 -nan -nan
2398 -nan -nan
2398.5 -nan -nan
2399 -nan -nan
2399.5 -nan -nan
2400 -nan -nan
2400.5 -nan -nan
2401 -nan -nan
2401.5 -nan -nan
2402 -nan -nan
2402.5 -nan -nan
2403 -nan -nan
2403.5 -nan -nan
2404 -nan -nan
2404.5 -nan -nan
2405 -nan -nan
2405.5 -nan -nan
2406 -nan -nan
2406.5 -nan -nan
2407 -nan -nan
2407.5 -nan -nan
2408 -nan -nan
2408.5 -nan -nan
2409 -nan -nan
2409.5 -nan -nan
2410 -nan -nan
2410.5 -nan -nan
2411 -nan -nan
2411.5 -nan -nan
2412 -nan -nan
2412.5 -nan -nan
2413 -nan -nan
2413.5 -nan -nan
2414 -nan -nan
2414.5 -nan -nan
2415 -nan -nan
2415.5 -nan -nan
2416 -nan -nan
2416.5 -nan -nan
2417 -nan -nan
2417.5 -nan -nan
2418 -nan -nan
2418.5 -nan -nan
2419 -nan -nan
2419.5 -nan -nan
2420 -nan -nan
2420.5 -nan -nan
2421 -nan -nan
2421.5 -nan -nan
2422 -nan -nan
2422.5 -nan -nan
2423 -nan -nan
2423.5 -nan -nan
2424 -nan -nan
2424.5 -nan -nan
2425 -nan -nan
2425.5 -nan -nan
2426 -nan -nan
2426.5 -nan -nan
2427 -nan -nan
2427.5 -nan -nan
2428 -nan -nan
2428.5 -nan -nan
2429 -nan -nan
2429.5 -nan -nan
2430 -nan -nan
2430.5 -nan -nan
2431 -nan -nan
2431.5 -nan -nan
2432 -nan -nan
2432.5 -nan -nan
2433 -nan -nan
2433.5 -nan -nan
2434 -nan -nan
2434.5 -nan -nan
2435 -nan -nan
2435.5 -nan -nan
2436 -nan -nan
2436.5 -nan -nan
2437 -nan -nan
2437.5 -nan -nan
2438 -nan -nan
2438.5 -nan -nan
2439 -nan -nan
2439.5 -nan -nan
2440 -nan -nan
2440.5 -nan -nan
2441 -nan -nan
2441.5 -nan -nan
2442 -nan -nan
2442.5 -nan -nan
2443 -nan -nan
2443.5 -nan -nan
2444 -nan -nan
2444.5 -nan -nan
2445 -nan -nan
2445.5 -nan -nan
2446 -nan -nan
2446.5 -nan -nan
2447 -nan -nan
2447.5 -nan -nan
2448 -nan -nan
2448.5 -nan -nan
2449 -nan -nan
2449.5 -nan -nan
2450 -nan -nan
2450.5 -nan -nan
2451 -nan -nan
2451.5 -nan -nan
2452 -nan -nan
2452.5 -nan -nan
2453 -nan -nan
2453.5 -nan -nan
2454 -nan -nan
2454.5 -nan -nan
2455 -nan -nan
2455.5 -nan -nan
2456 -nan -nan
2456.5 -nan -nan
2457 -nan -nan
2457.5 -nan -nan
2458 -nan -nan
2458.5 -nan -nan
2459 -nan -nan
2459.5 -nan -nan
2460 -nan -nan
2460.5 -nan -nan
2461 -nan -nan
2461.5 -nan -nan
2462 -nan -nan
2462.5 -nan -nan
2463 -nan -nan
2463.5 -nan -nan
2464 -nan -nan
2464.5 -nan -nan
2465 -nan -nan
2465.5 -nan -nan
2466 -nan -nan
2466.5 -nan -nan
2467 -nan -nan
2467.5 -nan -nan
2468 -nan -nan
2468.5 -nan -nan
2469 -nan -nan
2469.5 -nan -nan
2470 -nan -nan
2470.5 -nan -nan
2471 -nan -nan
2471.5 -nan -nan
2472 -nan -nan
2472.5 -nan -nan
2473 -nan -nan
2473.5 -nan -nan
2474 -nan -nan
2474.5 -nan -nan
2475 -nan -nan
2475.5 -nan -nan
2476 -nan -nan
2476.5 -nan -nan
2477 -nan -nan
2477.5 -nan -nan
2478 -nan -nan
2478.5 -nan -nan
2479 -nan -nan
2479.5 -nan -nan
2480 -nan -nan
2480.5 -nan -nan
2481 -nan -nan
2481.5 -nan -nan
2482 -nan -nan
2482.5 -nan -nan
2483 -nan -nan
2483.5 -nan -nan
2484 -nan -nan
2484.5 -nan -nan
2485 -nan -nan
2485.5 -nan -nan
2486 -nan -nan
2486.5 -nan -nan
2487 -nan -nan
2487.5 -nan -nan
2488 -nan -nan
2488.5 -nan -nan
2489 -nan -nan
2489.5 -nan -nan
2490 -nan -nan
2490.5 -nan -nan
2491 -nan -nan
2491.5 -nan -nan
2492 -nan -nan
2492.5 -nan -nan
2493 -nan -nan
2493.5 -nan -nan
2494 -nan -nan
2494.5 -nan -nan
2495 -nan -nan
2495.5 -nan -nan
2496 -nan -nan
2496.5 -nan -nan
2497 -nan -nan
2497.5 -nan -nan
2498 -nan -nan
2498.5 -nan -nan
2499 -nan -nan
2499.5 -nan -nan
2500 -nan -nan
2500.5 -nan -nan
2501 -nan -nan
2501.5 -nan -nan
2502 -nan -nan
2502.5 -nan -nan
2503 -nan -nan
2503.5 -nan -nan
2504 -nan -nan
2504.5 -nan -nan
2505 -nan -nan
2505.5 -nan -nan
2506 -nan -nan
2506.5 -nan -nan
2507 -nan -nan
2507.5 -nan -nan
2508 -nan -nan
2508.5 -nan -nan
2509 -nan -nan
2509.5 -nan -nan
2510 -nan -nan
2510.5 -nan -nan
2511 -nan -nan
2511.5 -nan -nan
2512 -nan -nan
2512.5 -nan -nan
2513 -nan -nan
2513.5 -nan -nan
2514 -nan -nan
2514.5 -nan -nan
2515 -nan -nan
2515.5 -nan -nan
2516 -nan -nan
2516.5 -nan -nan
2517 -nan -nan
2517.5 -nan -nan
2518 -nan -nan
2518.5 -nan -nan
2519 -nan -nan
2519.5 -nan -nan
2520 -nan -nan
2520.5 -nan -nan
2521 -nan -nan
2521.5 -nan -nan
2522 -nan -nan
2522.5 -nan -nan
2523 -nan -nan
2523.5 -nan -nan
2524 -nan -nan
2524.5 -nan -nan
2525 -nan -nan
2525.5 -nan -nan
2526 -nan -nan
2526.5 -nan -nan
2527 -nan -nan
2527.5 -nan -nan
2528 -nan -nan
2528.5 -nan -nan
2529 -nan -nan
2529.5 -nan -nan
2530 -nan -nan
2530.5 -nan -nan
2531 -nan -nan
2531.5 -nan -nan
2532 -nan -nan
2532.5 -nan -nan
2533 -nan -nan
2533.5 -nan -nan
2534 -nan -nan
2534.5 -nan -nan
2535 -nan -nan
2535.5 -nan -nan
2536 -nan -nan
2536.5 -nan -nan
2537 -nan -nan
2537.5 -nan -nan
2538 -nan -nan
2538.5 -nan -nan
2539 -nan -nan
2539.5 -nan -nan
2540 -nan -nan
2540.5 -nan -nan
2541 -nan -nan
2541.5 -nan -nan
2542 -nan -nan
2542.5 -nan -nan
2543 -nan -nan
2543.5 -nan -nan
2544 -nan -nan
2544.5 -nan -nan
2545 -nan -nan
2545.5 -nan -nan
2546 -nan -nan
2546.5 -nan -nan
2547 -nan -nan
2547.5 -nan -nan
2548 -nan -nan
2548.5 -nan -nan
2549 -nan -nan
2549.5 -nan -nan
2550 -nan -nan
2550.5 -nan -nan
2551 -nan -nan
2551.5 -nan -nan
2552 -nan -nan
2552.5 -nan -nan
2553 -nan -nan
2553.5 -nan -nan
2554 -nan -nan
2554.5 -nan -nan
2555 -nan -nan
2555.5 -nan -nan
2556 -nan -nan
2556.5 -nan -nan
2557 -nan -nan
2557.5 -nan -nan
2558 -nan -nan
2558.5 -nan -nan
2559 -nan -nan
2559.5 -nan -nan
2560 -nan -nan
2560.5 -nan -nan
2561 -nan -nan
2561.5 -nan -nan
2562 -nan -nan
2562.5 -nan -nan
2563 -nan -nan
2563.5 -nan -nan
2564 -nan -nan
2564.5 -nan -nan
2565 -nan -nan
2565.5 -nan -nan
2566 -nan -nan
2566.5 -nan -nan
2567 -nan -nan
2567.5 -nan -nan
2568 -nan -nan
2568.5 -nan -nan
2569 -nan -nan
2569.5 -nan -nan
2570 -nan -nan
2570.5 -nan -nan
2571 -nan -nan
2571.5 -nan -nan
2572 -nan -nan
2572.5 -nan -nan
2573 -nan -nan
2573.5 -nan -nan
2574 -nan -nan
2574.5 -nan -nan
2575 -nan -nan
2575.5 -nan -nan
2576 -nan -nan
2576.5 -nan -nan
2577 -nan -nan
2577.5 -nan -nan
2578 -nan -nan
2578.5 -nan -nan
2579 -nan -nan
2579.5 -nan -nan
2580 -nan -nan
2580.5 -nan -nan
2581 -nan -nan
2581.5 -nan -nan
2582 -nan -nan
2582.5 -nan -nan
2583 -nan -nan
2583.5 -nan -nan
2584 -nan -nan
2584.5 -nan -nan
2585 -nan -nan
2585.5 -nan -nan
2586 -nan -nan
2586.5 -nan -nan
2587 -nan -nan
2587.5 -nan -nan
2588 -nan -nan
2588.5 -nan -nan
2589 -nan -nan
2589.5 -nan -nan
2590 -nan -nan
2590.5 -nan -nan
2591 -nan -nan
2591.5 -nan -nan
2592 -nan -nan
2592.5 -nan -nan
2593 -nan -nan
2593.5 -nan -nan
2594 -nan -nan
2594.5 -nan -nan
2595 -nan -nan
2595.5 -nan -nan
2596 -nan -nan
2596.5 -nan -nan
2597 -nan -nan
2597.5 -nan -nan
2598 -nan -nan
2598.5 -nan -nan
2599 -nan -nan
2599.5 -nan -nan
2600 -nan -nan
2600.5 -nan -nan
2601 -nan -nan
2601.5 -nan -nan
2602 -nan -nan
2602.5 -nan -nan
2603 -nan -nan
2603.5 -nan -nan
2604 -nan -nan
2604.5 -nan -nan
2605 -nan -nan
2605.5 -nan -nan
2606 -nan -nan
2606.5 -nan -nan
2607 -nan -nan
2607.5 -nan -nan
2608 -nan -nan
2608.5 -nan -nan
2609 -nan -nan
2609.5 -nan -nan
2610 -nan -nan
2610.5 -nan -nan
2611 -nan -nan
2611.5 -nan -nan
2612 -nan -nan
2612.5 -nan -nan
2613 -nan -nan
2613.5 -nan -nan
2614 -nan -nan
2614.5 -nan -nan
2615 -nan -nan
2615.5 -nan -nan
2616 -nan -nan
2616.5 -nan -nan
2617 -nan -nan
2617.5 -nan -nan
2618 -nan -nan
2618.5 -nan -nan
2619 -nan -nan
2619.5 -nan -nan
2620 -nan -nan
2620.5 -nan -nan
2621 -nan -nan
2621.5 -nan -nan
2622 -nan -nan
2622.5 -nan -nan
2623 -nan -nan
2623.5 -nan -nan
2624 -nan -nan
2624.5 -nan -nan
2625 -nan -nan
2625.5 -nan -nan
2626 -nan -nan
2626.5 -nan -nan
2627 -nan -nan
2627.5 -nan -nan
2628 -nan -nan
2628.5 -nan -nan
2629 -nan -nan
2629.5 -nan -nan
2630 -nan -nan
2630.5 -nan -nan
2631 -nan -nan
2631.5 -nan -nan
2632 -nan -nan
2632.5 -nan -nan
2633 -nan -nan
2633.5 -nan -nan
2634 -nan -nan
2634.5 -nan -nan
2635 -nan -nan
2635.5 -nan -nan
2636 -nan -nan
2636.5 -nan -nan
2637 -nan -nan
2637.5 -nan -nan
2638 -nan -nan
2638.5 -nan -nan
2639 -nan -nan
2639.5 -nan -nan
2640 -nan -nan
2640.5 -nan -nan
2641 -nan -nan
2641.5 -nan -nan
2642 -nan -nan
2642.5 -nan -nan
2643 -nan -nan
2643.5 -nan -nan
2644 -nan -nan
2644.5 -nan -nan
2645 -nan -nan
2645.5 -nan -nan
2646 -nan -nan
2646.5 -nan -nan
2647 -nan -nan
2647.5 -nan -nan
2648 -nan -nan
2648.5 -nan -nan
2649 -nan -nan
2649.5 -nan -nan
2650 -nan -nan
2650.5 -nan -nan
2651 -nan -nan
2651.5 -nan -nan
2652 -nan -nan
2652.5 -nan -nan
2653 -nan -nan
2653.5 -nan -nan
2654 -nan -nan
2654.5 -nan -nan
2655 -nan -nan
2655.5 -nan -nan
2656 -nan -nan
2656.5 -nan -nan
2657 -nan -nan
2657.5 -nan -nan
2658 -nan -nan
2658.5 -nan -nan
2659 -nan -nan
2659.5 -nan -nan
2660 -nan -nan
2660.5 -nan -nan
2661 -nan -nan
2661.5 -nan -nan
2662 -nan -nan
2662.5 -nan -nan
2663 -nan -nan
2663.5 -nan -nan
2664 -nan -nan
2664.5 -nan -nan
2665 -nan -nan
2665.5 -nan -nan
2666 -nan -nan
2666.5 -nan -nan
2667 -nan -nan
2667.5 -nan -nan
2668 -nan -nan
2668.5 -nan -nan
2669 -nan -nan
2669.5 -nan -nan
2670 -nan -nan
2670.5 -nan -nan
2671 -nan -nan
2671.5 -nan -nan
2672 -nan -nan
2672.5 -nan -nan
2673 -nan -nan
2673.5 -nan -nan
2674 -nan -nan
2674.5 -nan -nan
2675 -nan -nan
2675.5 -nan -nan
2676 -nan -nan
2676.5 -nan -nan
2677 -nan -nan
2677.5 -nan -nan
2678 -nan -nan
2678.5 -nan -nan
2679 -nan -nan
2679.5 -nan -nan
2680 -nan -nan
2680.5 -nan -nan
2681 -nan -nan
2681.5 -nan -nan
2682 -nan -nan
2682.5 -nan -nan
2683 -nan -nan
2683.5 -nan -nan
2684 -nan -nan
2684.5 -nan -nan
2685 -nan -nan
2685.5 -nan -nan
2686 -nan -nan
2686.5 -nan -nan
2687 -nan -nan
2687.5 -nan -nan
2688 -nan -nan
2688.5 -nan -nan
2689 -nan -nan
2689.5 -nan -nan
2690 -nan -nan
2690.5 -nan -nan
2691 -nan -nan
2691.5 -nan -nan
2692 -nan -nan
2692.5 -nan -nan
2693 -nan -nan
2693.5 -nan -nan
2694 -nan -nan
2694.5 -nan -nan
2695 -nan -nan
2695.5 -nan -nan
2696 -nan -nan
2696.5 -nan -nan
2697 -nan -nan
2697.5 -nan -nan
2698 -nan -nan
2698.5 -nan -nan
2699 -nan -nan
2699.5 -nan -nan
2700 -nan -nan
2700.5 -nan -nan
2701 -nan -nan
2701.5 -nan -nan
2702 -nan -nan
2702.5 -nan -nan
2703 -nan -nan
2703.5 -nan -nan
2704 -nan -nan
2704.5 -nan -nan
2705 -nan -nan
2705.5 -nan -nan
2706 -nan -nan
2706.5 -nan -nan
2707 -nan -nan
2707.5 -nan -nan
2708 -nan -nan
2708.5 -nan -nan
2709 -nan -nan
2709.5 -nan -nan
2710 -nan -nan
2710.5 -nan -nan
2711 -nan -nan
2711.5 -nan -nan
2712 -nan -nan
2712.5 -nan -nan
2713 -nan -nan
2713.5 -nan -nan
2714 -nan -nan
2714.5 -nan -nan
2715 -nan -nan
2715.5 -nan -nan
2716 -nan -nan
2716.5 -nan -nan
2717 -nan -nan
2717.5 -nan -nan
2718 -nan -nan
2718.5 -nan -nan
2719 -nan -nan
2719.5 -nan -nan
2720 -nan -nan
2720.5 -nan -nan
2721 -nan -nan
2721.5 -nan -nan
2722 -nan -nan
2722.5 -nan -nan
2723 -nan -nan
2723.5 -nan -nan
2724 -nan -nan
2724.5 -nan -nan
2725 -nan -nan
2725.5 -nan -nan
2726 -nan -nan
2726.5 -nan -nan
2727 -nan -nan
2727.5 -nan -nan
2728 -nan -nan
2728.5 -nan -nan
2729 -nan -nan
2729.5 -nan -nan
2730 -nan -nan
2730.5 -nan -nan
2731 -nan -nan
2731.5 -nan -nan
2732 -nan -nan
2732.5 -nan -nan
2733 -nan -nan
2733.5 -nan -nan
2734 -nan -nan
2734.5 -nan -nan
2735 -nan -nan
2735.5 -nan -nan
2736 -nan -nan
2736.5 -nan -nan
